player_id,goals,assists,pass_accuracy,tackles,minutes_played
p6516,1,3,74.02,6,39
p6541,3,4,76.48,9,44
p6543,3,1,88.66,0,29
p6544,4,2,76.12,1,34
p6545,2,0,60.11,9,62
p6547,2,0,73.2,5,21
p6554,1,0,62.14,6,54
p6557,3,3,93.87,1,61
p6558,0,1,94.06,1,59
p6559,4,3,60.15,4,64
p6563,4,3,87.92,9,49
p65807,4,4,94.76,0,84
p6587,4,1,96.92,0,48
p6590,2,1,78.53,3,78
p6596,3,4,71.3,5,31
p65972,3,4,92.68,6,43
p6601,2,4,77.87,3,70
p6608,3,3,98.54,8,84
p6618,1,2,62.03,6,34
p66228,3,3,73.94,8,26
p66242,1,1,76.0,1,52
p66247,0,3,98.46,5,41
p6644,1,1,60.07,2,75
p66583,2,4,66.83,5,71
p66587,2,3,78.52,3,87
p66588,1,1,81.47,7,77
p66589,2,2,96.18,0,40
p6661,2,4,89.79,9,24
p6667,3,4,95.54,7,82
p66733,0,4,66.16,3,69
p66749,0,2,60.63,6,47
p66797,4,1,76.02,0,80
p6681,2,0,80.14,1,47
p66838,2,1,68.43,8,58
p66842,1,2,97.3,9,37
p6688,3,0,93.33,9,27
p6694,0,1,73.7,2,88
p66957,3,2,89.42,7,55
p66975,4,3,86.56,9,28
p66978,3,3,86.98,0,29
p670,0,1,69.49,6,51
p6708,4,0,68.54,6,72
p67089,1,3,68.01,4,26
p6714,1,1,88.76,2,83
p6723,4,4,60.8,7,81
p6730,1,2,83.45,3,45
p6734,4,4,84.51,9,76
p6735,2,0,84.0,6,65
p6744,1,2,62.49,6,51
p6749,3,3,95.6,4,87
p67527,3,4,75.92,0,44
p6769,1,1,71.26,1,69
p67731,2,3,97.46,4,69
p67734,2,3,75.52,8,43
p6783,1,2,72.55,3,38
p6784,1,3,91.86,1,62
p6787,1,0,71.44,1,39
p68002,2,0,75.53,0,65
p6808,0,4,98.43,5,32
p68312,2,3,80.0,4,61
p6851,3,1,86.46,8,48
p68582,0,4,71.28,3,84
p6863,4,1,74.61,5,47
p68815,1,1,99.35,7,88
p6894,1,0,97.13,8,47
p68983,4,4,81.68,8,80
p69140,1,0,98.7,5,76
p69143,3,2,67.01,9,61
p6920,0,2,71.31,8,64
p6930,4,0,98.82,6,59
p6959,0,1,92.78,6,65
p6967,0,1,88.29,1,47
p6972,3,4,94.9,6,48
p6991,0,1,78.62,3,31
p6994,2,1,68.1,7,64
p69960,3,1,69.42,4,22
p7013,1,2,81.52,5,47
p7015,3,1,87.54,7,86
p7029,4,4,61.32,4,72
p7034,3,1,92.46,5,71
p7035,3,3,76.66,9,78
p7036,4,1,64.03,3,42
p7052,2,1,86.93,2,71
p70755,0,0,71.82,7,65
p7086,4,4,87.41,0,64
p7093,4,3,89.94,8,69
p7097,1,0,97.48,4,44
p7101,1,1,93.34,2,65
p7127,3,3,77.4,6,52
p7154,4,1,71.77,9,39
p7166,4,3,90.32,2,28
p717,1,1,66.13,2,73
p71738,1,3,82.02,1,24
p7185,4,0,90.12,1,71
p719,2,4,75.24,5,87
p7195,3,1,99.25,1,65
p720,0,0,83.82,4,22
p7209,2,1,85.76,9,58
p72222,4,1,85.12,1,20
p7235,0,1,95.54,7,22
p72681,2,1,62.92,2,86
p7312,0,0,70.6,7,60
p73314,4,4,87.48,6,61
p73426,2,3,60.9,1,50
p73439,0,1,78.95,0,78
p73442,0,2,88.8,1,69
p73446,3,2,82.31,7,63
p73459,0,0,78.42,9,70
p73494,2,2,71.28,1,84
p73698,0,4,64.03,2,78
p7374,2,1,60.81,2,58
p73816,4,2,74.41,4,65
p7386,3,3,74.78,4,39
p73889,0,1,66.03,2,23
p73994,0,3,60.92,0,88
p7400,3,3,84.94,3,28
p74033,3,0,90.38,3,25
p74208,2,3,62.3,6,66
p74230,2,2,61.96,5,51
p74235,3,3,75.39,4,76
p74297,0,3,61.89,5,60
p74363,3,4,85.51,6,70
p74375,4,4,92.22,3,44
p7445,2,3,89.6,7,57
p74471,2,4,99.44,1,61
p7459,1,0,94.74,3,26
p74854,1,2,82.19,6,66
p75115,4,0,92.56,9,32
p7515,1,2,84.69,5,64
p7522,1,4,84.42,3,54
p7524,3,1,78.39,4,70
p7525,0,1,78.13,7,55
p7545,0,4,69.71,1,85
p7546,0,1,74.6,2,32
p7547,0,0,72.26,8,84
p7549,0,2,94.81,1,51
p7551,1,4,70.07,8,26
p75773,4,2,94.98,0,22
p75826,1,1,77.06,2,77
p75880,3,0,96.77,5,32
p7597,4,4,94.1,3,89
p75992,1,2,66.61,2,80
p75996,0,2,74.72,7,48
p76010,4,0,92.04,1,63
p76227,4,4,78.47,0,54
p76306,4,3,68.16,6,24
p7631,0,3,72.55,1,34
p7635,1,4,99.61,1,25
p76357,1,2,85.61,8,67
p76358,0,2,96.24,1,48
p76359,3,3,93.2,0,59
p7636,4,2,72.1,7,89
p76360,2,0,61.02,7,47
p7637,0,0,61.85,0,60
p7638,3,1,92.24,5,74
p7640,1,0,88.26,4,66
p76429,2,4,76.6,6,60
p7645,2,4,83.67,0,80
p7652,4,2,70.32,6,24
p7653,1,2,88.37,7,84
p76542,0,3,67.06,2,52
p76593,4,0,75.15,1,40
p7666,4,3,61.85,6,81
p7670,0,0,89.5,9,43
p7674,0,4,60.56,1,46
p7698,4,1,80.62,2,88
p7712,4,4,75.11,4,83
p7718,2,0,96.57,1,38
p77305,3,2,64.74,1,36
p77359,4,1,64.7,7,65
p7741,1,1,95.27,3,31
p77453,4,4,70.55,0,51
p77454,3,1,84.23,8,83
p77544,2,2,67.59,2,65
p77610,0,4,88.7,0,72
p77637,2,3,70.34,4,61
p77760,2,1,85.24,0,85
p77762,1,1,66.42,2,39
p77770,0,4,82.21,1,74
p77777,1,1,87.54,1,70
p7778,0,0,73.16,5,24
p77794,0,3,73.21,7,23
p77796,0,0,72.28,5,86
p77800,0,1,69.79,7,65
p77816,3,0,90.4,2,43
p77817,3,3,84.6,7,43
p77818,4,1,73.35,0,41
p77875,0,4,81.21,2,75
p77877,4,2,96.7,3,32
p7792,0,1,69.68,3,51
p7799,2,4,61.85,6,33
p7800,3,1,76.82,4,43
p78007,0,4,98.75,1,69
p78008,2,0,69.79,5,77
p78056,0,0,97.66,7,41
p7809,2,1,62.2,5,29
p78091,3,1,60.53,8,30
p7810,4,0,90.04,5,32
p78108,1,4,67.01,8,30
p7815,3,3,60.03,3,29
p7822,2,2,78.4,4,45
p7824,2,1,96.58,5,31
p78270,4,1,63.37,8,71
p78315,4,1,92.25,7,40
p78356,4,4,69.09,5,39
p78412,0,1,89.66,9,77
p78607,3,2,66.92,8,57
p78774,1,3,99.76,0,36
p78778,2,1,67.97,1,35
p78827,1,3,61.13,9,73
p78828,1,1,88.67,8,62
p78830,4,2,69.77,6,28
p78911,4,3,69.34,3,33
p78916,2,1,81.36,6,25
p7896,0,4,61.26,5,67
p7898,0,4,79.72,6,34
p7900,3,0,92.28,9,46
p7906,0,4,67.95,5,64
p7907,4,1,90.57,6,29
p79228,1,0,80.4,1,64
p7933,3,2,79.57,0,50
p7941,4,2,93.69,9,60
p7958,2,1,89.6,8,69
p7959,3,2,86.97,7,39
p79619,3,4,72.59,8,48
p7962,2,0,85.95,1,53
p797,2,4,87.33,9,38
p7972,2,1,85.75,4,22
p7973,2,2,76.76,8,25
p79733,3,3,79.99,1,59
p7982,2,2,85.67,0,38
p7984,2,3,83.01,2,65
p79843,0,2,95.51,6,39
p7985,4,1,63.05,1,38
p79852,2,4,67.71,5,65
p7987,1,0,82.64,2,21
p7988,1,3,98.39,2,80
p7989,0,4,70.12,1,64
p7991,2,2,89.88,9,63
p7993,1,2,68.04,2,51
p79933,4,2,67.79,7,32
p79934,3,2,77.09,7,71
p7994,4,1,96.98,0,22
p7995,1,3,77.38,6,67
p8001,4,1,80.02,4,87
p8003,4,4,98.75,0,43
p8004,2,4,82.26,0,66
p8006,1,3,84.95,2,55
p80061,4,4,77.38,1,32
p80066,4,0,71.48,8,25
p8007,0,4,87.13,2,28
p80146,0,1,87.85,8,60
p80179,2,0,73.39,9,82
p80180,0,0,90.54,3,89
p80181,1,1,86.04,2,84
p80183,3,0,67.06,3,86
p80201,0,1,91.88,3,22
p80226,4,1,80.74,4,61
p80235,1,3,86.26,8,66
p80254,3,2,76.83,1,36
p80281,1,3,97.07,1,53
p80282,0,0,97.45,6,89
p80287,4,3,98.99,3,63
p80298,4,4,61.81,5,78
p80442,2,2,93.23,7,44
p80447,2,3,81.29,2,73
p80480,0,0,97.9,4,45
p80498,2,0,65.71,8,28
p80502,1,2,81.95,4,22
p80506,4,0,97.6,7,65
p8055,4,1,61.42,3,50
p80583,0,4,62.81,7,62
p80607,1,1,91.98,3,60
p80710,2,4,78.15,4,78
p80711,4,2,82.81,5,36
p80755,3,2,96.43,0,32
p80766,4,2,68.45,3,42
p80788,1,0,97.53,8,35
p80789,1,3,69.79,5,26
p80792,0,3,93.88,0,32
p80801,2,0,93.13,2,57
p80935,0,0,62.19,7,89
p80954,3,2,79.58,5,50
p80965,2,4,81.69,5,49
p80974,4,2,80.87,9,25
p80979,4,1,74.25,8,59
p80996,3,3,81.67,2,42
p81012,4,0,96.79,4,49
p81025,3,2,65.02,5,32
p81048,1,4,87.44,2,30
p81061,4,2,99.64,2,53
p81130,4,2,75.6,7,87
p81183,2,2,78.23,0,79
p81441,2,1,70.23,4,42
p81880,1,0,87.68,4,56
p82055,3,2,81.55,5,71
p82078,4,1,70.96,9,31
p82143,4,2,63.8,0,22
p8218,0,3,81.48,7,21
p82200,3,0,70.03,5,61
p82205,3,1,92.33,6,53
p82257,4,2,81.43,3,69
p82263,4,0,67.91,5,45
p8227,1,2,88.82,0,86
p8240,3,4,64.8,2,26
p82403,0,0,81.63,2,62
p82428,0,4,76.13,5,31
p82451,2,3,97.7,0,42
p82514,1,0,63.87,1,86
p82660,1,3,69.11,6,83
p82691,2,3,76.03,1,45
p82752,3,4,66.42,5,41
p82767,0,2,90.58,7,44
p82771,4,0,68.95,9,68
p8281,4,3,73.04,4,71
p8282,4,4,82.4,0,48
p8285,4,3,72.14,8,54
p82937,3,2,86.51,8,32
p82970,2,3,73.94,6,55
p83090,3,4,66.33,9,72
p83091,0,1,62.37,4,61
p83283,1,3,92.6,4,55
p83299,3,2,64.61,7,36
p83306,2,4,68.73,3,60
p83312,3,0,78.38,4,26
p83314,4,3,61.12,3,31
p83325,2,0,83.51,5,73
p83427,2,2,61.7,0,69
p83428,2,1,97.59,4,42
p83543,0,2,63.05,8,78
p83564,3,0,99.38,8,71
p83572,1,2,67.57,1,38
p8358,4,4,72.24,4,65
p83701,0,0,61.4,1,79
p8371,2,0,67.73,7,77
p8377,4,1,84.94,4,82
p8378,4,0,66.88,3,29
p8379,1,2,91.09,7,87
p8380,3,4,97.39,0,62
p8390,0,4,61.31,8,79
p8402,1,4,75.25,7,59
p8411,1,1,70.84,9,55
p84112,3,2,62.2,8,46
p84182,2,4,85.47,6,81
p8420,1,4,63.16,4,27
p8424,4,4,62.01,7,35
p8425,3,1,67.36,3,61
p8426,4,2,86.74,5,53
p8429,0,4,61.02,2,68
p8432,0,2,92.92,2,42
p8437,3,4,92.92,5,24
p84374,1,2,93.92,0,86
p8438,1,0,64.67,5,72
p84384,1,3,92.19,5,68
p84395,2,0,96.08,7,26
p8441,1,2,74.01,7,59
p8442,0,1,82.24,8,56
p84450,2,1,70.16,3,55
p84482,4,0,67.51,7,39
p84489,3,0,76.69,0,23
p8450,1,0,63.99,5,77
p84508,3,2,88.69,1,87
p8455,3,3,93.72,3,88
p8458,2,4,60.43,0,70
p84583,1,2,72.11,9,31
p8466,4,4,74.19,2,72
p8467,0,2,60.58,1,66
p84702,4,4,90.82,2,26
p8480,2,3,65.72,2,75
p84915,1,2,92.69,4,33
p8493,1,3,87.93,8,23
p84933,2,2,91.95,6,71
p84939,4,3,96.52,8,63
p8500,3,3,92.78,4,61
p85017,4,2,85.89,5,80
p85128,4,4,63.44,6,66
p85242,2,1,75.0,3,26
p8525,0,2,65.28,5,54
p8526,2,3,94.23,8,31
p8533,3,4,91.6,7,85
p85352,2,0,91.09,0,57
p85368,1,4,80.25,6,65
p85388,4,1,96.81,7,81
p8545,3,3,79.2,2,31
p8549,4,0,95.1,1,37
p8551,0,0,79.95,7,40
p8560,2,2,87.94,9,75
p85624,3,1,88.72,3,76
p85654,0,3,68.12,6,21
p8595,0,1,98.09,6,36
p85955,0,2,87.8,9,20
p8597,2,4,67.06,9,48
p85971,3,2,71.04,1,68
p8602,1,3,71.5,1,75
p8611,0,2,78.45,6,21
p86153,0,2,87.2,5,77
p86158,2,2,79.46,2,59
p86168,3,4,62.0,3,39
p86173,0,3,76.33,2,37
p86176,4,1,79.02,6,41
p8623,1,4,94.13,8,28
p8631,2,0,65.45,4,87
p8633,4,0,61.81,9,35
p8635,3,1,81.57,9,71
p86364,3,3,90.88,7,81
p86417,0,1,84.35,6,50
p86444,2,0,83.33,9,84
p86527,1,3,70.26,6,38
p8683,4,2,86.0,0,37
p86857,2,0,89.52,8,70
p86881,1,4,89.31,1,88
p86934,1,0,68.91,6,41
p86989,4,1,79.18,1,89
p8707,1,3,95.04,3,26
p87107,1,1,91.63,3,43
p87112,3,0,88.9,7,82
p87117,2,4,86.24,0,47
p87121,3,3,72.36,0,55
p87170,3,1,76.09,1,34
p87396,2,4,76.57,5,45
p8742,4,3,94.39,9,38
p87428,0,4,73.23,0,82
p87447,4,3,60.35,1,75
p8748,0,4,61.94,2,23
p8758,2,3,85.89,5,46
p8763,3,3,68.82,5,83
p87835,1,2,94.56,7,30
p87856,3,1,63.22,9,86
p87860,0,3,86.54,2,66
p87873,0,0,84.42,4,54
p8817,2,3,98.64,0,63
p88170,2,2,83.43,2,83
p88175,4,4,74.4,7,25
p8819,1,0,76.28,1,73
p8821,4,2,84.64,9,62
p8823,4,1,66.97,2,62
p8827,4,0,82.98,1,41
p88372,2,0,91.77,8,84
p8845,3,4,70.53,9,32
p88482,0,4,98.83,7,64
p88498,0,1,62.92,7,79
p88534,0,0,75.77,6,33
p88554,3,2,76.71,5,30
p8860,1,3,77.52,1,51
p88601,1,1,71.06,8,59
p88658,4,0,92.31,8,86
p88731,2,1,98.98,3,28
p88734,2,0,92.86,0,33
p8876,3,2,63.48,9,56
p8878,0,3,63.17,7,82
p8879,2,1,86.48,4,39
p8880,4,1,66.02,5,58
p88812,4,4,74.47,9,85
p8882,2,4,92.86,8,58
p88821,0,4,69.82,3,33
p8883,3,1,68.46,0,80
p8884,3,0,68.31,2,78
p8885,4,4,84.3,0,23
p8886,3,2,61.65,7,73
p8887,3,2,96.57,3,78
p8889,3,4,81.5,6,47
p88894,1,1,81.11,5,27
p88900,1,0,89.2,4,44
p8893,1,4,97.07,4,59
p88935,1,4,82.07,2,48
p88952,4,2,80.72,8,27
p89046,1,3,89.71,3,32
p89085,3,2,72.92,5,81
p89088,0,3,74.16,1,38
p89238,0,4,83.26,7,76
p8924,1,3,98.12,5,67
p8926,3,1,96.02,0,58
p89274,2,1,83.38,9,76
p8929,2,4,75.67,1,29
p89328,4,1,66.74,6,31
p89335,0,3,97.58,3,73
p8936,1,3,99.21,7,54
p89428,4,1,64.67,8,42
p89470,3,3,99.6,6,21
p89505,0,1,85.47,8,89
p89572,0,4,90.5,1,74
p9,4,3,68.04,6,58
p9007,3,2,81.05,1,49
p90105,1,0,77.58,7,54
p9012,4,3,82.49,7,52
p9013,2,4,70.41,4,77
p90152,1,0,87.26,2,45
p90255,4,1,72.18,4,54
p90263,3,1,93.8,1,62
p90440,0,3,82.3,5,23
p9047,4,3,60.97,1,63
p90515,4,4,61.29,4,66
p90517,1,3,62.87,2,71
p90518,0,4,93.38,8,25
p90585,0,1,82.84,5,38
p90590,4,4,99.1,0,61
p90714,2,1,67.58,5,26
p90801,0,1,81.1,4,27
p90802,2,4,70.89,5,30
p90815,1,1,82.29,4,44
p9084,3,3,96.5,5,27
p9085,3,0,67.35,0,23
p9086,2,0,88.47,9,61
p9088,0,2,74.53,8,25
p9089,4,0,64.78,7,78
p9091,4,2,61.09,8,29
p9100,2,1,97.52,5,44
p91046,0,2,99.59,4,66
p91047,0,3,81.47,5,49
p9110,4,0,78.55,4,63
p9111,0,0,86.62,3,31
p91126,4,1,74.37,4,40
p91128,2,3,76.89,7,31
p9141,2,1,81.6,6,40
p91417,0,2,73.67,1,59
p91651,1,0,86.81,9,82
p91972,2,3,88.04,6,37
p91979,1,4,76.4,8,61
p92159,1,3,97.95,0,27
p92170,1,2,89.39,5,56
p92177,1,3,75.64,7,22
p92178,4,4,65.84,8,75
p92217,4,3,97.98,4,31
p92259,1,0,85.72,7,75
p92293,4,2,61.65,5,66
p92355,3,1,71.69,9,89
p92371,1,0,65.12,0,81
p92372,1,0,70.21,3,29
p92383,1,3,64.5,0,60
p92444,3,3,98.72,4,77
p92476,3,0,70.48,0,85
p92488,0,4,77.99,7,89
p92789,3,3,77.88,0,85
p92790,1,1,75.17,4,20
p92803,1,1,63.6,9,88
p92805,2,3,79.47,1,20
p93001,3,4,64.18,5,75
p93100,3,1,95.46,5,44
p93127,2,2,80.25,5,79
p93264,4,1,76.78,0,77
p93284,0,1,69.49,7,77
p93464,4,4,63.58,4,79
p93538,1,0,75.8,4,28
p93593,4,1,63.39,2,73
p93625,4,0,68.16,7,37
p93666,2,4,71.85,3,64
p93856,0,3,80.1,4,59
p94064,0,3,80.54,3,62
p94147,1,3,78.65,9,23
p942,2,1,67.71,9,67
p94217,2,1,72.37,6,46
p94245,2,0,61.93,2,85
p94248,0,4,83.27,0,63
p94685,4,0,64.85,3,23
p94738,2,3,84.45,2,81
p94863,3,3,89.44,6,37
p9489,0,1,98.62,1,62
p94924,4,0,76.89,3,59
p94926,1,0,76.64,4,63
p9493,4,0,92.77,7,68
p9503,2,3,70.04,5,21
p9505,0,1,78.03,3,47
p9509,3,1,63.12,1,40
p9511,2,1,92.55,4,81
p9539,3,2,99.89,5,36
p9540,4,2,83.39,6,75
p95434,2,2,62.66,9,46
p95461,2,0,84.69,2,47
p95463,2,4,86.94,5,46
p95508,3,3,94.51,3,53
p9562,3,0,87.5,6,32
p95658,3,1,63.52,3,71
p95703,1,0,96.98,6,30
p95715,1,3,67.39,2,33
p9602,0,3,79.62,5,83
p96114,1,0,98.98,8,56
p96305,3,3,95.76,4,85
p96306,0,3,98.73,7,76
p9631,4,3,66.97,1,60
p96740,3,4,70.96,0,51
p96764,0,3,67.4,5,87
p96767,1,1,64.3,1,55
p9677,0,0,79.01,1,28
p96778,1,4,79.18,6,30
p96782,3,1,80.6,1,64
p96787,3,2,60.21,2,44
p9685,0,3,81.39,0,69
p9687,1,1,88.12,2,58
p9688,3,2,67.7,9,21
p9694,2,2,89.79,3,68
p96994,1,0,83.97,5,72
p97032,2,2,95.37,8,20
p97046,0,4,84.45,9,72
p9710,2,3,75.8,2,82
p97296,2,2,98.12,9,78
p97299,2,0,91.22,7,72
p973,4,1,71.42,8,83
p97485,4,2,87.82,5,21
p9750,0,2,88.88,9,86
p97580,0,2,82.18,8,88
p9759,2,2,99.57,0,47
p9761,4,3,87.72,2,51
p97612,3,1,62.18,3,37
p97615,1,2,83.31,8,55
p9765,2,1,71.06,4,24
p9766,3,1,93.17,4,72
p9799,4,2,98.0,5,76
p9803,1,4,69.14,2,72
p9808,1,3,64.86,7,59
p984,1,0,83.66,8,38
p98464,0,1,68.43,9,24
p98465,1,4,79.26,4,76
p98745,4,3,84.97,8,45
p98746,0,1,87.29,6,46
p98747,1,1,60.44,7,45
p98760,3,1,86.22,9,80
p98769,0,4,90.78,2,81
p98770,3,3,86.99,0,86
p98777,3,4,65.58,7,27
p98780,3,1,69.54,3,52
p98914,3,3,80.88,3,42
p9896,4,4,81.03,8,40
p98980,4,4,79.13,8,59
p99127,4,2,79.32,0,40
p99323,1,2,62.09,7,47
p9952,3,3,64.16,2,72
p9956,3,1,84.05,0,31
p9985,3,4,99.74,3,31
p999,0,1,77.94,4,69
